0,1,2,3
単勝,10,220,1
複勝,10 4 7,130 260 280,1 3 4
枠連,3 - 6,540,2
馬連,4 - 10,1080,2
ワイド,4 - 10 7 - 10 4 - 7,"480 520 2,180",2 3 29
馬単,10 → 4,1560,2
三連複,4 - 7 - 10,4490,12
三連単,10 → 4 → 7,13570,18
