0,1,2,3
単勝,13,1950,7
複勝,13 5 12,"480 390 1,190",7 6 10
枠連,4 - 8,5910,21
馬連,5 - 13,10200,34
ワイド,5 - 13 12 - 13 5 - 12,"2,060 7,510 6,370",24 62 58
馬単,13 → 5,22240,73
三連複,5 - 12 - 13,102540,211
三連単,13 → 5 → 12,634720,1194
