0,1,2,3
単勝,2,370,2
複勝,2 3 6,140 180 180,2 3 4
枠連,2 - 3,1020,5
馬連,2 - 3,1010,3
ワイド,2 - 3 2 - 6 3 - 6,340 390 470,2 4 6
馬単,2 → 3,1990,7
三連複,2 - 3 - 6,1780,5
三連単,2 → 3 → 6,8450,17
