着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,8,サーブルオール,牡5,57,ルメール,1:59.9,,3.4,2,486(-2),[東] 萩原清
2,6,7,レッドローゼス,牡4,57,蛯名正義,2:00.0,3/4,2.5,1,480(0),[東] 国枝栄
3,2,2,ドレッドノータス,セ5,57,藤岡康太,2:00.6,3.1/2,16.8,6,460(+2),[西] 矢作芳人
4,1,1,インヘリットデール,牝4,55,石橋脩,2:00.7,1/2,5.9,3,446(-8),[西] 高野友和
5,6,6,スティッフェリオ,牡4,57,内田博幸,2:00.9,1,6.3,4,448(-4),[西] 音無秀孝
6,3,3,ショウナンマルシェ,セ7,57,幸英明,2:00.9,クビ,15.1,5,478(-4),[東] 和田勇介
7,7,9,オウケンブラック,牡7,57,江田照男,2:00.9,ハナ,27.1,8,484(0),[東] 田中剛
8,8,10,マイネルラフレシア,牡5,57,松岡正海,2:01.6,4,96.2,10,470(0),[東] 高橋裕
9,5,5,コスモナインボール,牡6,57,柴田大知,2:01.7,1/2,70.7,9,488(-2),[東] 和田雄二
10,4,4,コパノマリーン,牝5,55,藤田菜七,2:02.0,2,18.2,7,448(+2),[東] 斎藤誠
11,8,11,キャプテンロビン,牡4,57,横山和生,2:04.7,大,280.6,11,448(+1),[東] 古賀史生
