着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,キングハート,牡5,56,北村宏司,1:08.3,,31.3,10,504(+6),[東] 星野忍
2,7,13,ナックビーナス,牝5,54,横山典弘,1:08.3,アタマ,5.1,2,526(+2),[東] 杉浦宏昭
3,5,10,ダイメイフジ,牡4,56,Ｍ．デム,1:08.4,1/2,5.0,1,510(-8),[西] 森田直行
4,5,9,ネロ,牡7,56,ミナリク,1:08.4,ハナ,9.8,6,474(-4),[西] 森秀行
5,2,4,ビップライブリー,牡5,56,戸崎圭太,1:08.4,クビ,6.5,4,466(+6),[西] 清水久詞
6,8,15,レーヌミノル,牝4,55,和田竜二,1:08.4,ハナ,5.1,3,474(-6),[西] 本田優
7,8,16,ロードクエスト,牡5,56,三浦皇成,1:08.5,3/4,31.4,11,460(-6),[東] 小島茂之
8,6,12,ラインスピリット,牡7,56,森一馬,1:08.5,アタマ,26.9,9,436(-8),[西] 松永昌博
9,1,1,フミノムーン,牡6,56,国分優作,1:08.6,1/2,42.3,13,454(-4),[西] 西浦勝一
10,4,8,リエノテソーロ,牝4,54,吉田隼人,1:08.7,3/4,13.8,7,446(-4),[東] 武井亮
11,6,11,スノードラゴン,牡10,57,大野拓弥,1:08.9,1,18.9,8,518(+2),[東] 高木登
12,3,5,ジューヌエコール,牝4,54,北村友一,1:08.9,クビ,37.3,12,494(+2),[西] 安田隆行
13,1,2,ラインミーティア,牡8,56,西田雄一,1:09.0,クビ,102.1,15,480(-4),[東] 水野貴広
14,3,6,ブレイズアトレイル,牡9,56,内田博幸,1:09.1,1/2,505.4,16,510(+9),[地] 山田信大
15,7,14,エポワス,セ10,56,田辺裕信,1:09.1,アタマ,62.7,14,488(+4),[東] 藤沢和雄
16,2,3,アルティマブラッド,牝6,54,津村明秀,1:09.1,クビ,9.4,5,476(0),[西] 音無秀孝
