着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,ヴァントシルム,牡4,55,ルメール,2:36.3,,4.7,2.0,478(-8),[西] 須貝尚介
2,5,10,サトノグロワール,牡3,55,アヴドゥ,2:36.4,1/2,2.4,1.0,510(-6),[西] 池江泰寿
3,4,8,マスターコード,牡4,55,勝浦正樹,2:36.4,クビ,7.5,4.0,470(+6),[西] 吉村圭司
4,3,5,ミルトプレスト,牡4,56,柴田善臣,2:36.5,1/2,14.2,6.0,514(+16),[東] 佐藤吉勝
5,4,7,コスモジャーベ,牡5,55,津村明秀,2:36.6,1/2,62.2,11.0,484(-2),[東] 和田雄二
6,6,11,コスモピクシス,牝5,51,松岡正海,2:36.6,アタマ,66.9,12.0,420(+8),[東] 中野栄治
7,7,14,トラストケンシン,牡3,54,三浦皇成,2:36.7,1/2,10.2,5.0,468(+10),[東] 高橋文雅
8,1,1,グリントオブライト,牝5,52,武藤雅,2:36.9,1,7.0,3.0,450(+4),[東] 戸田博文
9,2,4,ヒメタチバナ,牝5,51,丸田恭介,2:37.0,3/4,38.5,10.0,474(+4),[東] 柴田政人
10,5,9,エストスペリオル,牡3,53,Ｃ．デム,2:37.0,ハナ,17.1,7.0,452(+4),[東] 堀宣行
11,6,12,マイネルクラフト,牡5,53,戸崎圭太,2:37.0,ハナ,146.0,14.0,488(+4),[東] 岩戸孝樹
12,3,6,ベイビーステップ,牡4,55,岩田康誠,2:37.2,1.1/4,101.9,13.0,494(+4),[東] 菊川正達
13,8,16,マスラオ,セ4,55,北村宏司,2:37.3,1/2,30.0,8.0,440(-2),[東] 金成貴史
14,7,13,サンデームーティエ,牡4,55,柴田大知,2:38.1,5,37.6,9.0,442(-4),[東] 谷原義明
15,1,2,ニシノジャーニー,牡5,54,野中悠太,2:39.6,9,251.1,15.0,436(+2),[東] 小桧山悟
取,2,3,ノチェブランカ,牝3,51,石川裕紀,,,---,,計不,[東] 国枝栄
