着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,7,プライムセラー,セ5,57,石橋脩,2:31.7,,38.5,8,508(-12),[東] 和田正一
2,3,3,ドレーク,牡3,54,藤岡康太,2:32.0,1.3/4,3.3,2,470(-2),[西] 藤岡健一
3,4,4,ヴァントシルム,牡4,57,ルメール,2:32.3,1.3/4,2.3,1,486(+6),[西] 須貝尚介
4,7,8,クレッシェンドラヴ,牡4,57,内田博幸,2:32.4,クビ,5.0,3,484(-4),[東] 林徹
5,8,10,フォーラウェイ,牡5,57,津村明秀,2:32.5,3/4,12.8,5,438(-6),[西] 北出成人
6,2,2,シャリオヴァルト,セ5,57,蛯名正義,2:32.7,1.1/2,36.6,7,460(-4),[東] 尾関知人
7,8,11,エストスペリオル,牡3,54,田辺裕信,2:32.7,クビ,7.4,4,448(+2),[東] 堀宣行
8,5,5,マイネルクラフト,牡5,57,丹内祐次,2:33.1,2.1/2,57.2,9,486(+2),[東] 岩戸孝樹
9,1,1,コスモピクシス,牝5,55,柴田大知,2:33.2,1/2,147.7,11,432(-2),[東] 中野栄治
10,6,6,ホクセンジョウオー,牝3,52,大野拓弥,2:33.7,3,31.3,6,456(-6),[東] 松山将樹
11,7,9,シャインブライト,牡5,57,木幡巧也,2:33.7,アタマ,122.6,10,480(-4),[東] 畠山吉宏
