着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,11,キャプテンペリー,セ5,57,大野拓弥,1:32.5,,12.1,7,498(+2),[東] 岩戸孝樹
2,4,5,アンブロジオ,牡3,56,ビュイッ,1:32.5,ハナ,5.2,2,462(+12),[東] 菊沢隆徳
3,3,3,チャンピオンルパン,牡7,57,津村明秀,1:32.7,1.1/4,40.1,10,502(+6),[東] 勢司和浩
4,5,6,ウインフェニックス,牡7,57,柴田大知,1:32.8,1/2,8.4,5,486(+4),[東] 奥平雅士
5,6,8,エスターテ,牝3,54,野中悠太,1:32.8,クビ,33.1,9,424(0),[東] 伊藤伸一
5,6,9,トミケンキルカス,牡6,57,丸山元気,1:32.8,同着,18.8,8,512(+2),[東] 大和田成
7,1,1,ショウナンライズ,牡5,57,石川裕紀,1:33.0,1.1/4,7.4,3,476(+8),[東] 上原博之
8,8,13,ヴェネト,牡6,57,北村友一,1:33.1,クビ,9.0,6,462(+10),[西] 藤原英昭
9,8,12,インビジブルレイズ,牡4,57,田辺裕信,1:33.2,1/2,7.7,4,468(+10),[西] 吉村圭司
10,4,4,マイネルメリエンダ,牡7,57,丹内祐次,1:33.3,1/2,188.5,12,504(+6),[東] 和田正一
11,7,10,シャルルマーニュ,牡3,56,北村宏司,1:33.3,ハナ,2.7,1,494(0),[西] 清水久詞
12,5,7,ウエスタンメルシー,牝7,55,武士沢友,1:33.8,3,242.0,13,462(+6),[東] 奥村武
13,2,2,ライブリシュネル,牡8,57,藤田菜七,1:34.5,4,149.7,11,486(+8),[西] 森田直行
