0,1,2,3
単勝,14,360,1
複勝,14 10 9,170 530 270,2 8 4
枠連,5 - 7,990,3
馬連,10 - 14,3220,10
ワイド,10 - 14 9 - 14 9 - 10,"1,370 670 1,940",12 5 22
馬単,14 → 10,5200,17
三連複,9 - 10 - 14,7060,17
三連単,14 → 10 → 9,31950,70
