0,1,2,3
単勝,2,1240,5
複勝,2 1 4,190 110 120,5 1 2
馬連,1 - 2,900,3
ワイド,1 - 2 2 - 4 1 - 4,330 420 140,5 7 1
馬単,2 → 1,2810,10
三連複,1 - 2 - 4,660,3
三連単,2 → 1 → 4,6240,18
