0,1,2,3
単勝,9,1940,10
複勝,9 12 14,"500 360 1,540",8 6 14
枠連,5 - 6,2860,13
馬連,9 - 12,8420,38
ワイド,9 - 12 9 - 14 12 - 14,"2,330 10,010 8,370",29 91 83
馬単,9 → 12,18120,85
三連複,9 - 12 - 14,109810,298
三連単,9 → 12 → 14,560090,1567
