0,1,2,3
単勝,11,430,2
複勝,11 9 5,150 140 150,2 1 3
枠連,7 - 8,610,1
馬連,9 - 11,850,1
ワイド,9 - 11 5 - 11 5 - 9,320 340 360,1 2 3
馬単,11 → 9,1770,3
三連複,5 - 9 - 11,1280,1
三連単,11 → 9 → 5,6810,6
