0,1,2,3
単勝,5,390,1
複勝,5 3 4,160 190 230,1 2 4
枠連,2 - 3,470,1
馬連,3 - 5,1310,1
ワイド,3 - 5 4 - 5 3 - 4,"560 690 1,280",2 4 15
馬単,5 → 3,2130,1
三連複,3 - 4 - 5,3260,2
三連単,5 → 3 → 4,12000,3
