着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,コスモメリー,牝5,55,丹内祐次,2:02.1,,91.1,14,428(-4),[東] 金成貴史
2,4,7,グラブザフラッグ,セ4,57,石橋脩,2:02.1,クビ,2.5,1,482(-14),[西] 中竹和也
3,5,10,エヴァンジル,牝4,55,宮崎北斗,2:02.2,クビ,15.3,6,456(-8),[東] 菊川正達
4,7,14,ネルトスグアサ,牡6,57,原田和真,2:02.3,1/2,150.0,16,470(0),[東] 小桧山悟
5,3,5,ヴァンデミエール,牝5,55,嘉藤貴行,2:02.4,3/4,11.2,4,442(+4),[東] 伊藤大士
6,2,4,アートフェスタ,牡5,57,丸山元気,2:02.4,アタマ,5.2,3,494(-12),[東] 本間忍
7,5,9,ヴァルコイネン,牡5,57,勝浦正樹,2:02.6,1,4.6,2,470(+2),[東] 小笠倫弘
8,8,16,クリールハヤテ,牡7,57,加藤祥太,2:02.6,クビ,33.4,9,482(-8),[西] 笹田和秀
9,1,1,セフィーロ,牡5,57,黛弘人,2:03.1,3,15.0,5,464(-8),[東] 黒岩陽一
10,3,6,カゼノドリーム,牡4,57,村田一誠,2:03.4,1.3/4,124.5,15,448(-6),[東] 中野栄治
11,6,11,ナリノパシオン,牡4,57,古川吉洋,2:03.7,2,35.7,11,486(+2),[東] 上原博之
12,4,8,ミスエリカ,牝4,55,津村明秀,2:04.1,2.1/2,44.2,12,526(-16),[東] 手塚貴久
13,2,3,アピシウス,セ5,57,杉原誠人,2:04.6,3,33.5,10,480(-12),[東] 藤沢和雄
14,1,2,オルロフ,牡4,57,北村友一,2:04.7,1/2,17.2,7,516(-6),[西] 鮫島一歩
15,7,13,コアレスフェーブル,牝4,55,木幡初也,2:04.8,1/2,60.6,13,418(-10),[東] 武井亮
16,6,12,ウインセイヴィア,牡4,57,高倉稜,2:04.8,クビ,31.4,8,460(-2),[東] 清水英克
