着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,トーコーグリーン,牡6,57,加藤祥太,1:48.0,,9.8,7,500(+4),[西] 橋田満
2,4,6,トミケンシェルフ,牡4,57,吉田隼人,1:48.0,アタマ,3.5,1,486(-2),[東] 武井亮
3,6,11,メイショウナガマサ,牡4,57,岩田康誠,1:48.2,1.1/2,7.2,3,514(-2),[西] 南井克巳
4,8,15,シェーンメーア,セ6,57,杉原誠人,1:48.3,クビ,7.6,5,544(-6),[東] 藤沢和雄
5,8,14,レンブラント,牡5,57,津村明秀,1:48.3,ハナ,7.4,4,484(-6),[東] 武市康男
6,5,8,ショウナンガッチャ,牡5,57,北村友一,1:48.6,2,6.0,2,474(-6),[西] 北出成人
7,5,9,ハイヴォルテージ,牡4,57,黛弘人,1:49.0,2.1/2,79.7,11,450(0),[東] 藤原辰雄
8,7,13,フクノドービル,牡4,57,丹内祐次,1:49.0,ハナ,62.2,10,504(0),[東] 的場均
9,2,2,レイヨンヴェール,牝5,55,宮崎北斗,1:49.7,4,17.5,8,488(-4),[東] 武藤善則
10,7,12,アンシャックルド,セ6,57,鮫島克駿,1:50.0,2,156.1,15,482(-8),[西] 田中章博
11,6,10,ワンダーブラザウン,牡6,57,横山和生,1:50.1,クビ,82.2,12,458(-4),[西] 松永幹夫
12,3,5,グランシャリオ,牡4,57,田中勝春,1:50.6,3,21.5,9,454(-10),[東] 加藤征弘
13,2,3,ガンマーフォンテン,牡4,57,丸田恭介,1:51.1,3,105.4,14,488(-8),[東] 石毛善彦
14,3,4,ゲンパチケンザン,牡5,57,松若風馬,1:52.4,8,7.8,6,504(-4),[東] 萱野浩二
15,1,1,ユウセン,セ8,57,丸山元気,1:54.5,大,86.3,13,448(-8),[東] 萱野浩二
