着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,6,ベルウッドケルン,牡4,57,柴田善臣,1:45.8,,4.0,2,476(+2),[東] 本間忍
2,6,10,ルールソヴァール,セ4,57,蛯名正義,1:45.8,ハナ,2.8,1,474(-6),[東] 高木登
3,4,7,タマノブリュネット,牝4,55,内田博幸,1:45.9,3/4,5.1,3,486(0),[東] 高柳瑞樹
4,6,11,プリサイスエース,牡5,57,横山典弘,1:46.0,3/4,17.4,6,510(+4),[東] 奥村武
5,8,14,マッシヴヒーロー,牡7,57,宮崎北斗,1:46.1,1/2,147.2,14,466(-4),[西] 大橋勇樹
6,3,5,ブルーボサノヴァ,牝5,55,藤田菜七,1:46.2,クビ,76.9,11,498(-6),[東] 和田雄二
7,8,15,メイプルレインボー,牡4,57,杉原誠人,1:46.3,3/4,24.0,8,504(0),[東] 高市圭二
8,2,3,サクセスラディウス,牡5,57,木幡巧也,1:46.4,クビ,13.9,5,510(-6),[東] 牧光二
9,7,12,ザマンダ,牝5,55,石橋脩,1:46.5,3/4,18.1,7,516(+10),[西] 角居勝彦
10,5,8,タイマツリ,牡5,57,村田一誠,1:46.7,3/4,85.9,12,462(+2),[西] 大橋勇樹
11,7,13,スラリーアイス,牝4,55,野中悠太,1:46.8,1/2,178.5,15,466(+2),[東] 小桧山悟
12,3,4,エネスク,牡3,54,丸田恭介,1:47.2,2.1/2,37.4,9,508(0),[東] 和田雄二
13,1,1,インザバブル,牡3,54,大野拓弥,1:47.5,2,7.2,4,498(+18),[東] 新開幸一
14,5,9,ビートゴーズオン,牝5,55,津村明秀,1:48.1,3.1/2,70.2,10,470(+4),[西] 鮫島一歩
15,2,2,ラフェットデメール,牝5,55,江田照男,1:48.5,2.1/2,89.2,13,470(+2),[東] 矢野英一
