0,1,2,3
単勝,15,420,1
複勝,15 12 14,210 890 370,2 13 6
枠連,6 - 7,5480,23
馬連,12 - 15,10630,39
ワイド,12 - 15 14 - 15 12 - 14,"3,440 1,150 5,510",41 10 63
馬単,15 → 12,15890,60
三連複,12 - 14 - 15,34440,122
三連単,15 → 12 → 14,170480,582
