0,1,2,3
単勝,8,730,4
複勝,8 9 6,220 600 350,4 7 5
枠連,7 - 7,6250,16
馬連,8 - 9,6300,18
ワイド,8 - 9 6 - 8 6 - 9,"1,870 1,080 2,610",18 14 24
馬単,8 → 9,10880,36
三連複,6 - 8 - 9,16880,43
三連単,8 → 9 → 6,92100,236
