0,1,2,3
単勝,9,230,1
複勝,9 4 2,140 250 310,1 5 6
枠連,3 - 6,1620,5
馬連,4 - 9,1410,4
ワイド,4 - 9 2 - 9 2 - 4,"400 710 1,350",3 6 18
馬単,9 → 4,2220,5
三連複,2 - 4 - 9,4410,13
三連単,9 → 4 → 2,15580,41
