0,1,2,3
単勝,9,250,1
複勝,9 7 10,150 320 500,1 6 8
枠連,6 - 7,1060,5
馬連,7 - 9,1700,6
ワイド,7 - 9 9 - 10 7 - 10,"650 1,110 3,040",6 15 35
馬単,9 → 7,2520,8
三連複,7 - 9 - 10,10360,40
三連単,9 → 7 → 10,33260,120
