0,1,2,3
単勝,5,420,2
複勝,5 6 14,140 120 280,2 1 5
枠連,3 - 3,500,2
馬連,5 - 6,520,1
ワイド,5 - 6 5 - 14 6 - 14,230 920 540,1 9 4
馬単,5 → 6,1160,3
三連複,5 - 6 - 14,2110,2
三連単,5 → 6 → 14,9180,13
