0,1,2,3
単勝,1,530,2
複勝,1 4 15,"240 740 1,700",3 11 14
枠連,1 - 2,4200,17
馬連,1 - 4,7060,26
ワイド,1 - 4 1 - 15 4 - 15,"2,340 8,430 22,630",22 79 129
馬単,1 → 4,10600,34
三連複,1 - 4 - 15,208100,411
三連単,1 → 4 → 15,753170,1660
