0,1,2,3
単勝,12,310,1
複勝,12 1 5,140 480 270,1 9 5
枠連,1 - 6,890,3
馬連,1 - 12,2670,8
ワイド,1 - 12 5 - 12 1 - 5,"880 650 2,380",6 3 30
馬単,12 → 1,3670,11
三連複,1 - 5 - 12,7870,23
三連単,12 → 1 → 5,33820,78
