0,1,2,3
単勝,12,990,5
複勝,12 10 8,290 220 770,5 3 10
枠連,7 - 8,1120,4
馬連,10 - 12,2890,11
ワイド,10 - 12 8 - 12 8 - 10,"940 4,630 3,420",10 43 34
馬単,12 → 10,5990,25
三連複,8 - 10 - 12,29740,87
三連単,12 → 10 → 8,146740,423
