0,1,2,3
単勝,2,890,4
複勝,2 11 7,410 480 410,6 9 7
枠連,1 - 6,2390,10
馬連,2 - 11,8820,33
ワイド,2 - 11 2 - 7 7 - 11,"3,350 3,750 5,110",40 46 56
馬単,2 → 11,14740,59
三連複,2 - 7 - 11,89930,230
三連単,2 → 11 → 7,436640,1132
