0,1,2,3
単勝,2,2020,7
複勝,2 8 7,570 520 180,9 8 1
枠連,2 - 6,10530,25
馬連,2 - 8,23020,54
ワイド,2 - 8 2 - 7 7 - 8,"4,900 1,380 1,310",53 14 12
馬単,2 → 8,42340,106
三連複,2 - 7 - 8,22770,75
三連単,2 → 8 → 7,224730,634
