0,1,2,3
単勝,5,360,1
複勝,5 7 16,150 190 170,1 3 2
枠連,3 - 4,1240,5
馬連,5 - 7,1360,2
ワイド,5 - 7 5 - 16 7 - 16,480 460 640,2 1 5
馬単,5 → 7,2620,3
三連複,5 - 7 - 16,2500,1
三連単,5 → 7 → 16,10810,2
