0,1,2,3
単勝,7,260,1
複勝,7 11 9,140 180 220,1 3 4
枠連,4 - 6,900,3
馬連,7 - 11,990,2
ワイド,7 - 11 7 - 9 9 - 11,400 480 710,2 3 6
馬単,7 → 11,1700,2
三連複,7 - 9 - 11,2400,3
三連単,7 → 11 → 9,9160,9
