0,1,2,3
単勝,3,800,5
複勝,3 6 4,460 340 240,8 6 4
枠連,3 - 5,4550,16
馬連,3 - 6,8030,31
ワイド,3 - 6 3 - 4 4 - 6,"2,380 1,970 1,320",33 28 18
馬単,3 → 6,15500,58
三連複,3 - 4 - 6,22410,78
三連単,3 → 6 → 4,156120,474
