0,1,2,3
単勝,4,640,4
複勝,4 1 3,140 130 110,4 2 1
枠連,1 - 4,1290,6
馬連,1 - 4,1300,5
ワイド,1 - 4 3 - 4 1 - 3,350 270 210,4 3 1
馬単,4 → 1,2880,10
三連複,1 - 3 - 4,820,2
三連単,4 → 1 → 3,7390,23
