0,1,2,3
単勝,6,840,4
複勝,6 5 2,240 390 290,4 7 6
枠連,5 - 6,6920,19
馬連,5 - 6,6560,21
ワイド,5 - 6 2 - 6 2 - 5,"1,600 1,240 1,400",20 17 19
馬単,6 → 5,11920,43
三連複,2 - 5 - 6,13130,43
三連単,6 → 5 → 2,96540,268
