0,1,2,3
単勝,5,500,3
複勝,5 8 1,200 480 290,2 7 5
枠連,3 - 4,1810,9
馬連,5 - 8,7660,24
ワイド,5 - 8 1 - 5 1 - 8,"2,210 1,010 2,320",23 12 26
馬単,5 → 8,11550,39
三連複,1 - 5 - 8,16140,49
三連単,5 → 8 → 1,96240,288
