0,1,2,3
単勝,3,130,1
複勝,3 6 7,100 180 130,1 5 2
枠連,3 - 6,730,5
馬連,3 - 6,720,4
ワイド,3 - 6 3 - 7 6 - 7,300 160 650,5 1 9
馬単,3 → 6,870,4
三連複,3 - 6 - 7,880,3
三連単,3 → 6 → 7,2820,7
