着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,8,ソリストサンダー,牡5,57,横山武史,1:44.3,,7.1,4,482(-4),[西] 高柳大輔
2,7,9,シャルロッテミノル,牝4,55,団野大成,1:44.9,3.1/2,3.6,2,536(+2),[東] 中舘英二
3,1,1,ペイシャキュウ,牝4,55,山田敬士,1:45.1,1,17.6,7,442(+6),[東] 蛯名利弘
4,5,6,ヤウガウ,牡3,54,ルメール,1:45.3,1.1/4,3.3,1,470(-2),[西] 須貝尚介
5,2,2,フェイバリット,牡3,54,横山和生,1:45.3,クビ,41.0,10,456(-2),[東] 小桧山悟
6,8,12,マンハッタンロック,牡6,57,菱田裕二,1:45.5,1,26.7,9,464(-2),[西] 岡田稲男
7,3,3,シュプリームゾーン,牡6,57,柴山雄一,1:46.1,3.1/2,90.4,12,516(+2),[西] 高柳大輔
8,4,4,ソルトイブキ,牡4,57,国分恭介,1:46.3,1.1/4,4.6,3,490(+2),[西] 木原一良
9,8,11,ホウオウライジン,牡4,57,坂井瑠星,1:46.6,1.3/4,14.2,5,480(-4),[西] 矢作芳人
10,6,7,モンタナドライブ,牡4,57,松田大作,1:46.6,ハナ,87.7,11,446(+6),[西] 本田優
11,5,5,ブラックカード,牡6,57,吉田隼人,1:47.0,2.1/2,19.5,8,472(-4),[西] 鈴木孝志
12,7,10,イーサンティラノ,牡3,54,古川吉洋,1:47.3,2,16.9,6,448(-2),[西] 昆貢
