着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,ワールドウインズ,セ3,54,藤岡康太,1:49.3,,2.4,1,466(+2),[西] 武幸四郎
2,5,5,アラスカ,牝4,55,横山武史,1:49.6,1.3/4,15.7,7,398(+2),[東] 萩原清
3,4,4,ファントムグレイ,牡7,57,大野拓弥,1:49.6,クビ,81.6,9,446(+2),[東] 杉浦宏昭
4,1,1,アイロンワークス,牡3,54,吉田隼人,1:49.7,クビ,4.5,3,468(-4),[西] 高橋義忠
5,3,3,サマーエモーション,牝3,52,団野大成,1:49.7,クビ,3.9,2,438(+4),[西] 大久保龍
6,2,2,アウステルリッツ,セ6,57,藤岡佑介,1:49.8,1/2,14.7,6,474(+4),[西] 高野友和
7,6,6,ワタシヲマッテル,牝5,55,池添謙一,1:49.8,クビ,14.3,5,470(+2),[東] 粕谷昌央
8,8,9,マイタイムオブデイ,牝4,55,松田大作,1:50.0,1.1/4,23.9,8,448(-2),[西] 松永幹夫
9,7,8,スリープレッピー,セ7,57,加藤祥太,1:50.2,1.1/2,263.7,10,462(+2),[西] 藤沢則雄
10,8,10,ヤップヤップヤップ,牡4,57,丸山元気,1:50.9,4,9.2,4,444(0),[東] 宗像義忠
