着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,シュエットヌーベル,牝6,51,亀田温心,1:08.9,,16.8,7,470(+2),[東] 小西一男
2,1,1,タイキラトナンジュ,牡8,53,菱田裕二,1:09.3,2.1/2,91.3,15,460(-4),[東] 萱野浩二
3,5,9,ウィズ,牡5,54,吉田隼人,1:09.3,クビ,33.1,13,486(-2),[西] 清水久詞
4,8,16,カステヘルミ,牝4,53,坂井瑠星,1:09.3,ハナ,8.3,3,434(-2),[東] 岩戸孝樹
5,7,13,ベッラヴォルタ,牝3,51,川島信二,1:09.3,ハナ,10.0,4,486(+14),[西] 加用正
6,6,11,イキオイ,牡8,54,大野拓弥,1:09.5,1,47.7,14,458(-6),[東] 杉浦宏昭
7,6,12,ショウナンマッシブ,牡6,56,横山武史,1:09.5,クビ,4.8,2,470(-2),[東] 田中剛
8,4,7,トップソリスト,牝4,52,藤岡康太,1:09.5,ハナ,21.9,12,470(+16),[西] 中竹和也
9,3,6,プッシュアゲン,牡7,52,嶋田純次,1:09.6,クビ,93.3,16,516(-2),[東] 中野栄治
10,1,2,エンジェルカナ,牝4,52,丹内祐次,1:09.6,アタマ,11.7,5,432(+14),[東] 高橋祥泰
11,2,4,ピースマインド,牡7,54,藤岡佑介,1:09.6,ハナ,21.0,10,456(-4),[西] 宮徹
12,2,3,セントセシリア,牝4,52,丸山元気,1:09.6,クビ,17.2,8,402(0),[西] 矢作芳人
13,4,8,シゲルベンガルトラ,牡6,55,柴山雄一,1:09.7,クビ,13.3,6,482(+6),[東] 和田勇介
14,8,15,シルヴェーヌ,牝5,52,黛弘人,1:09.9,1.1/2,17.9,9,454(0),[東] 伊藤伸一
15,7,14,リゲイン,牝4,52,山田敬士,1:10.5,3.1/2,21.1,11,452(0),[西] 加用正
16,5,10,デルマカトリーナ,牝4,53,団野大成,1:10.5,アタマ,3.6,1,444(0),[西] 音無秀孝
