着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,デアレガーロ,牝3,52,蛯名正義,1:08.6,,6.9,4,470(-6),[東] 大竹正博
2,8,9,レーヴムーン,牡4,57,藤岡康太,1:08.7,1/2,2.1,1,484(+10),[西] 藤岡健一
3,3,3,イキオイ,牡5,57,浜中俊,1:08.8,1/2,11.0,5,448(0),[東] 杉浦宏昭
4,2,2,フジノパンサー,牡4,57,四位洋文,1:09.0,1.1/2,6.9,3,492(-2),[東] 古賀史生
5,1,1,キャンディバローズ,牝4,55,岩田康誠,1:09.0,ハナ,3.9,2,422(+6),[西] 矢作芳人
6,6,6,クードラパン,牝4,55,松岡正海,1:09.1,クビ,13.8,6,504(+4),[東] 久保田貴
7,5,5,マユキ,牝6,55,勝浦正樹,1:09.3,1.1/4,61.3,8,484(-2),[西] 森秀行
8,8,10,トロピカルガーデン,牝5,55,横山和生,1:09.4,3/4,101.9,9,482(+2),[東] 武藤善則
9,7,7,イーグルアモン,牝6,55,木幡初也,1:09.5,1/2,162.1,10,460(-8),[東] 谷原義明
10,7,8,レッドルモンド,牡5,57,ルメール,1:10.2,4,18.1,7,520(-8),[東] 藤沢和雄
