着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,カウニスクッカ,牝4,55,嶋田純次,2:01.8,,36.5,8,460(-2),[東] 尾形和幸
2,1,1,サンライズジャパン,牡4,57,池添謙一,2:02.0,1.1/2,3.4,2,520(0),[西] 音無秀孝
3,4,5,ストリートオベロン,牡3,54,四位洋文,2:02.3,1.3/4,4.7,3,458(-6),[東] 大竹正博
4,5,6,ローハイド,牡4,57,福永祐一,2:02.3,クビ,2.5,1,492(+2),[西] 松田博資
5,5,7,スペランツァデーア,牝4,55,松田大作,2:02.4,1/2,13.9,4,448(+6),[西] 牧田和弥
6,7,10,ドリームチェイサー,牡3,54,丸山元気,2:02.8,2,14.2,5,460(-12),[西] 浅見秀一
7,2,2,ベルウッドケルン,牡3,54,丹内祐次,2:02.8,ハナ,193.4,13,468(0),[東] 本間忍
8,3,3,ステイブレイズ,牝4,55,菱田裕二,2:03.2,2.1/2,62.4,10,480(0),[西] 高野友和
9,7,11,ジェイケイネオ,牡5,57,丸田恭介,2:03.2,クビ,19.4,7,480(-6),[東] 中川公成
10,8,12,マンディスキュア,牝4,55,長岡禎仁,2:03.2,ハナ,69.9,12,464(-4),[東] 高市圭二
11,6,8,ヴィンセンツイヤー,牡4,57,桑村真明,2:03.6,2.1/2,67.0,11,488(-2),[東] 松山将樹
12,8,13,ウイングジャパン,牡3,54,勝浦正樹,2:03.7,1/2,42.4,9,482(0),[西] 中村均
13,4,4,ローレルトルネード,牡4,57,小林徹弥,2:03.9,3/4,15.2,6,486(+16),[西] 山内研二
