着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,8,トゥインクル,牡4,54,菱田裕二,2:40.2,,14.0,6,466(+4),[西] 牧田和弥
2,3,3,ヴェラヴァルスター,牡3,54,柴山雄一,2:40.4,1.1/4,7.2,4,496(+2),[東] 木村哲也
3,4,5,クロニクルスカイ,牡4,54,松田大作,2:40.7,2,30.6,9,526(0),[西] 松元茂樹
4,7,12,クルーガー,牡3,54,池添謙一,2:41.0,2,3.1,1,528(0),[西] 高野友和
5,6,9,シンボリジャズ,牡5,55,四位洋文,2:41.3,1.3/4,21.6,8,490(-2),[東] 牧光二
6,1,1,パリソワール,牡6,54,丸田恭介,2:41.6,2,111.5,13,432(-2),[東] 小島茂之
7,6,10,ラルプデュエズ,牡5,56,三浦皇成,2:42.0,2.1/2,12.5,5,498(-4),[西] 大久保龍
8,3,4,サトノメサイア,牡3,54,福永祐一,2:42.0,ハナ,3.3,2,514(-2),[東] 堀宣行
9,5,7,レッドルモンド,牡3,53,藤田伸二,2:42.1,クビ,18.5,7,518(-6),[東] 藤沢和雄
10,7,11,ヤマニンプードレ,牝5,52,丹内祐次,2:42.3,1.1/4,38.4,10,476(+12),[西] 河内洋
11,8,14,シップウ,セ4,54,勝浦正樹,2:42.4,クビ,80.5,12,482(-4),[東] 伊藤正徳
12,4,6,シャンパーニュ,牡4,57,ルメール,2:42.7,1.3/4,6.6,3,492(-2),[西] 加用正
13,8,13,アドマイヤネアルコ,牡7,54,丸山元気,2:44.8,大,196.3,14,486(+4),[西] 友道康夫
中,2,2,パッショネイトラン,牡3,52,横山典弘,,,72.8,11,532(+4),[東] 尾形和幸
