着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,サクラエール,牡4,56,池添謙一,1:44.1,,8.6,4,474(-14),[西] 羽月友彦
2,5,7,モルトベーネ,牡3,53,岩田康誠,1:44.1,クビ,13.6,5,452(+2),[西] 松永昌博
3,8,13,コパノチャーリー,牡3,54,ルメール,1:44.1,アタマ,1.8,1,502(0),[西] 村山明
4,5,6,マーブルケーキ,牝4,52,三浦皇成,1:44.3,1.1/4,21.8,8,480(-8),[東] 萩原清
5,7,10,ロゼッタストーン,牡6,53,黛弘人,1:44.5,1.1/4,240.3,13,472(+2),[西] 矢作芳人
6,3,3,ナンヨーカノン,牝5,53,横山典弘,1:44.8,1.3/4,7.8,3,460(-2),[西] 松永幹夫
7,4,5,ノッキングオン,牡5,54,丸山元気,1:45.1,1.3/4,143.3,11,442(-2),[東] 高柳瑞樹
8,7,11,エビスグレイト,牡5,56,菱田裕二,1:45.3,1.1/2,30.0,9,496(+6),[東] 加藤征弘
9,4,4,スリーアロー,牝4,53,古川吉洋,1:45.3,ハナ,5.9,2,494(+2),[西] 南井克巳
10,6,9,ティーポイズン,牡4,54,藤岡康太,1:45.3,ハナ,40.8,10,508(+10),[西] 五十嵐忠
11,6,8,ワースムーン,牡5,56,武豊,1:45.3,ハナ,17.6,6,506(-8),[西] 庄野靖志
12,1,1,ハヤブサペコチャン,牝5,51,丸田恭介,1:46.1,5,19.3,7,466(+2),[東] 伊藤圭三
13,8,12,モンプレジール,牡5,53,長岡禎仁,1:46.6,3,225.7,12,454(0),[東] 大江原哲
