着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,メイショウタチマチ,牝5,55,モレイラ,1:44.2,,3.5,2,488(-16),[西] 河内洋
2,6,7,タガノヴェローナ,牝4,55,国分恭介,1:45.2,6,6.3,4,476(-6),[西] 中村均
3,5,5,オージャイト,牝5,55,ルメール,1:45.4,1.1/4,17.0,6,490(0),[東] 加藤征弘
4,5,6,アルスフェルト,牝5,55,勝浦正樹,1:45.5,1/2,4.6,3,472(+6),[東] 尾関知人
5,7,10,シアワセデス,牝5,55,藤岡佑介,1:45.9,2.1/2,20.8,7,492(+6),[西] 浜田多実
6,8,12,ヴォカツィオーネ,牝4,55,丹内祐次,1:45.9,クビ,12.0,5,452(-14),[西] 田所秀孝
7,6,8,ウインポプリ,牝4,55,黛弘人,1:46.0,1/2,166.6,12,444(-12),[東] 松山将樹
8,3,3,パレスハングリー,牝4,55,吉田隼人,1:46.3,2,3.3,1,480(-6),[東] 大江原哲
9,8,11,フィビュラ,牝5,55,北村宏司,1:47.0,4,29.6,8,512(+8),[東] 萩原清
10,7,9,メイショウナゴミ,牝6,55,菊沢一樹,1:47.2,3/4,45.6,10,450(-10),[西] 南井克巳
11,2,2,エヴォリューション,牝7,55,菱田裕二,1:48.0,5,52.0,11,484(+8),[西] 高柳大輔
12,1,1,アグネッタ,牝5,55,丸山元気,1:49.5,9,33.2,9,470(-4),[西] 羽月友彦
