着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,ユーキャンスマイル,牡4,54,岩田康誠,3:31.5,,1.7,1,484(-8),[西] 友道康夫
2,7,8,サンデームーティエ,牡5,50,江田照男,3:31.9,2.1/2,51.1,8,438(-4),[東] 谷原義明
3,2,2,カフェブリッツ,牡6,54,蛯名正義,3:32.1,1.1/4,8.4,3,546(+2),[西] 池江泰寿
4,7,7,ソールインパクト,牡7,54,田辺裕信,3:32.2,1/2,17.1,5,490(0),[東] 戸田博文
5,6,6,ララエクラテール,牡7,51,戸崎圭太,3:32.5,1.3/4,10.4,4,436(+2),[西] 今野貞一
6,8,9,グローブシアター,牡5,55,浜中俊,3:32.5,クビ,3.7,2,444(-8),[西] 角居勝彦
7,3,3,シホウ,牡8,53,大野拓弥,3:32.8,1.3/4,71.1,10,496(-20),[西] 笹田和秀
8,1,1,ルミナスウォリアー,牡8,56,柴山雄一,3:32.8,クビ,18.8,6,484(+4),[東] 和田正一
9,4,4,ピッツバーグ,セ6,49,松岡正海,3:32.9,3/4,29.3,7,494(-6),[西] 矢作芳人
10,5,5,ブライトバローズ,牡7,54,石橋脩,3:33.7,5,62.8,9,504(+6),[東] 堀宣行
