着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,フィスキオ,牡5,57,戸崎圭太,1:35.4,,3.5,2,480(-4),[東] 栗田徹
2,6,12,オンザロックス,牡6,57,Ｍ．デム,1:35.4,クビ,7.9,3,484(-4),[西] 森秀行
3,8,16,ビービーガウディ,牡5,57,岩田康誠,1:35.5,3/4,11.1,5,476(-14),[東] 久保田貴
4,7,14,リアリスト,牡6,57,レーン,1:35.7,1.1/4,14.3,6,486(-8),[東] 相沢郁
5,2,3,シベリウス,牡6,57,藤岡佑介,1:35.8,1/2,21.2,9,472(0),[東] 藤原辰雄
6,3,6,ジュニエーブル,牡5,57,柴田大知,1:35.8,ハナ,68.7,12,440(-4),[東] 南田美知
7,5,9,グラスブルース,牡5,57,大野拓弥,1:35.8,アタマ,108.7,14,518(+6),[東] 牧光二
8,4,8,リスペクトアース,牡6,57,江田照男,1:36.2,2.1/2,14.9,7,548(-6),[東] 小笠倫弘
9,7,13,エンパイアステート,セ6,57,伴啓太,1:36.3,3/4,219.6,15,502(-12),[東] 高柳瑞樹
10,5,10,コパノジャッキー,牡4,57,浜中俊,1:36.3,アタマ,8.9,4,482(+4),[西] 村山明
11,4,7,ラムセスバローズ,牡4,57,ルメール,1:36.3,アタマ,3.1,1,508(+4),[東] 木村哲也
12,6,11,バケットリスト,牝4,55,吉田豊,1:36.4,1/2,94.3,13,482(+14),[東] 高橋文雅
13,1,2,カミノコ,牡4,57,三浦皇成,1:37.1,4,53.3,10,464(-6),[西] 森秀行
14,3,5,ホッコーライデン,牡5,57,田辺裕信,1:37.6,3,16.0,8,520(+4),[東] 松永康利
15,2,4,ウインメディウム,牝4,55,松岡正海,1:38.1,3,238.2,16,488(+2),[東] 田中剛
16,1,1,キクノウェスター,牡4,57,アヴドゥ,1:38.9,5,64.4,11,492(0),[西] 奥村豊
