着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ピースワンパラディ,牡3,55,スミヨン,1:48.6,,1.8,1,460(0),[東] 大竹正博
2,5,6,ジョブックコメン,牝4,53,武豊,1:48.9,2,19.3,6,418(0),[東] 小桧山悟
3,2,2,ニシノカツナリ,牡3,54,武藤雅,1:49.1,1.1/2,6.4,2,478(-2),[東] 水野貴広
4,6,7,アストラサンタン,牝4,54,川田将雅,1:49.2,クビ,7.4,4,466(0),[東] 戸田博文
5,3,3,トミケンボハテル,牡5,54,田辺裕信,1:49.2,ハナ,25.8,7,496(+4),[東] 武市康男
6,8,12,アルミレーナ,牝5,54,ルメール,1:49.3,1/2,7.6,5,452(+2),[東] 国枝栄
7,5,5,プレイヤーサムソン,牡6,54,蛯名正義,1:49.9,3.1/2,86.6,10,472(-2),[東] 大和田成
8,6,8,コスモインザハート,牡4,54,柴田大知,1:50.2,1.3/4,76.9,8,494(+2),[西] 西園正都
9,7,10,ジュニエーブル,牡5,53,山田敬士,1:50.3,クビ,285.7,12,448(-4),[東] 南田美知
10,7,9,シャインアロー,セ7,54,吉田豊,1:50.3,クビ,241.5,11,458(-10),[東] 高橋文雅
11,4,4,コーカス,牡5,56,ビュイッ,1:50.6,1.1/2,6.4,3,506(+2),[西] 藤原英昭
12,8,11,ランペドゥーザ,牝3,52,江田照男,1:51.9,8,79.1,9,476(+6),[東] 高市圭二
