着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,ベストアクター,セ5,57,ルメール,1:20.6,,2.8,1,450(-2),[東] 鹿戸雄一
2,4,4,カルリーノ,牡3,55,三浦皇成,1:20.8,1.1/4,3.5,3,504(-4),[東] 高橋裕
3,5,5,アフランシール,牝3,53,戸崎圭太,1:20.9,1/2,3.2,2,504(+26),[東] 尾関知人
4,3,3,コスモヨハネ,牡7,57,野中悠太,1:20.9,ハナ,43.3,9,492(0),[東] 高橋裕
5,7,9,ココフィーユ,牝3,53,内田博幸,1:21.1,1.1/2,15.2,5,428(+2),[東] 斎藤誠
6,8,10,ホウオウスクラム,牡4,57,武藤雅,1:21.2,1/2,215.0,11,506(+4),[東] 奥村武
7,6,7,ハトホル,牝4,55,津村明秀,1:21.3,1/2,23.7,7,474(+8),[東] 本間忍
8,7,8,スペキュラース,牝3,53,木幡巧也,1:21.9,3.1/2,11.7,4,456(+2),[東] 高橋祥泰
9,2,2,マイティーワークス,牝4,55,柴田大知,1:21.9,クビ,38.3,8,478(+4),[東] 菊川正達
10,8,11,グラナタス,牡3,55,田辺裕信,1:22.1,1.1/2,16.0,6,480(+12),[東] 鹿戸雄一
中,1,1,ディアジラソル,牝4,55,吉田豊,,,151.6,10,438(-6),[東] 高橋裕
