着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,7,アモーレミオ,牝4,54,戸崎圭太,1:47.2,,15.9,8,492(+10),[東] 勢司和浩
2,7,9,ヒストリア,牝5,55,田辺裕信,1:47.3,3/4,15.2,7,478(+12),[東] 栗田徹
3,8,11,アルミレーナ,牝5,55,ルメール,1:47.4,3/4,8.3,5,456(+10),[東] 国枝栄
4,5,6,アヴィオール,牝4,54,石橋脩,1:47.6,1.1/4,11.0,6,458(+2),[東] 堀宣行
5,6,8,ゴージャスランチ,牝4,54,横山典弘,1:47.7,3/4,3.1,1,508(+6),[東] 鹿戸雄一
6,7,10,レッドラフェスタ,牝4,54,三浦皇成,1:47.7,クビ,4.7,2,440(-6),[東] 尾関知人
7,8,12,ノーブルカリナン,牝4,54,福永祐一,1:47.8,1/2,6.0,3,460(+4),[西] 友道康夫
8,3,3,ミラクルブラッド,牝4,54,大野拓弥,1:47.8,ハナ,45.7,10,440(-4),[東] 相沢郁
9,5,5,ダンサール,牝4,54,北村友一,1:47.9,3/4,6.9,4,514(-4),[西] 須貝尚介
10,2,2,アシェット,牝4,54,武藤雅,1:47.9,ハナ,34.0,9,450(+20),[東] 高橋文雅
11,1,1,イサチルルンルン,牝4,54,瀧川寿希,1:48.1,3/4,196.5,12,450(+2),[東] 竹内正洋
12,4,4,バンパークロップ,牝5,55,北村宏司,1:49.0,5,71.2,11,414(0),[東] 藤原辰雄
