着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,ディキシーナイト,牡3,56,マーフィ,1:22.2,,3.4,1,524(-4),[東] 国枝栄
2,6,6,ルガールカルム,牝3,54,三浦皇成,1:22.3,3/4,3.9,2,462(+6),[東] 田村康仁
3,4,4,ドゴール,牡3,56,石橋脩,1:22.4,1/2,5.0,4,468(+10),[東] 黒岩陽一
4,8,9,ヘイワノツカイ,牡3,56,大野拓弥,1:22.4,クビ,8.3,5,456(-4),[東] 相沢郁
5,1,1,カルリーノ,牡3,56,勝浦正樹,1:22.5,1/2,4.7,3,498(-4),[東] 高橋裕
6,2,2,デンバーテソーロ,牝3,54,田辺裕信,1:22.7,1.1/4,11.7,6,452(-2),[東] 栗田徹
7,3,3,ジャカランダシティ,牡3,57,荻野極,1:22.9,1,21.6,7,466(+22),[西] 牧浦充徳
8,8,10,オトナノジジョウ,牝3,54,ミナリク,1:22.9,クビ,23.6,8,430(-6),[西] 森秀行
9,5,5,クロムウェル,牡3,56,杉原誠人,1:23.7,5,296.3,10,432(+20),[東] 加藤和宏
10,7,8,ニヴィアン,牝3,54,武藤雅,1:24.4,4,208.1,9,466(+22),[東] 高柳瑞樹
