着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,6,インティ,牡5,57,武豊,1:35.6,,2.6,1,514(0),[西] 野中賢二
2,3,3,ゴールドドリーム,牡6,57,ルメール,1:35.6,クビ,3.0,2,528(+14),[西] 平田修
3,2,2,ユラノト,牡5,57,福永祐一,1:36.3,4,31.6,8,508(+2),[西] 松田国英
4,5,8,モーニン,牡7,57,和田竜二,1:36.5,1.1/4,42.9,9,518(-4),[西] 石坂正
5,7,11,コパノキッキング,セ4,57,藤田菜七,1:36.6,1/2,9.4,4,478(0),[西] 村山明
6,6,10,サンライズソア,牡5,57,田辺裕信,1:36.7,クビ,14.1,5,504(-18),[西] 河内洋
7,5,7,サンライズノヴァ,牡5,57,戸崎圭太,1:36.9,1.1/4,16.7,6,546(+6),[西] 音無秀孝
8,4,5,サクセスエナジー,牡5,57,松山弘平,1:37.1,1,95.0,11,542(0),[西] 北出成人
9,6,9,ワンダーリーデル,牡6,57,柴田大知,1:37.2,1/2,429.0,14,530(-4),[西] 沖芳夫
10,8,14,オメガパフューム,牡4,57,Ｍ．デム,1:37.3,3/4,6.2,3,450(+2),[西] 安田翔伍
11,1,1,クインズサターン,牡6,57,四位洋文,1:37.4,3/4,61.3,10,476(0),[西] 野中賢二
12,7,12,ノボバカラ,牡7,57,ミナリク,1:37.8,2,338.1,12,510(+4),[西] 森秀行
13,8,13,ノンコノユメ,セ7,57,内田博幸,1:37.9,1/2,17.9,7,452(+6),[東] 加藤征弘
14,3,4,メイショウウタゲ,牡8,57,北村宏司,1:37.9,クビ,393.4,13,520(0),[西] 安達昭夫
