着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,ヴァローア,牝7,55,内田博幸,1:37.8,,14.9,7,474(+4),[西] 奥村豊
2,8,10,クレマンダルザス,セ6,57,荻野極,1:38.1,1.3/4,4.6,3,466(0),[西] 松永幹夫
3,5,5,レッドオルバース,牡7,57,マーフィ,1:38.2,3/4,4.0,2,520(+10),[東] 国枝栄
4,3,3,イダペガサス,牡4,56,石川裕紀,1:38.3,1/2,5.0,4,502(+4),[東] 高柳瑞樹
5,4,4,ビックリシタナモー,牡5,57,三浦皇成,1:38.4,3/4,11.1,5,504(-4),[西] 音無秀孝
6,7,7,スピーディクール,牡5,57,田辺裕信,1:38.5,1/2,15.2,8,500(0),[東] 石栗龍彦
7,7,8,スウィングビート,牡4,56,ミナリク,1:38.7,3/4,3.6,1,488(+2),[東] 加藤征弘
8,2,2,バレッティ,セ5,57,大野拓弥,1:38.7,クビ,12.3,6,514(-2),[東] 久保田貴
9,8,9,ワトソンクリック,牡7,57,武士沢友,1:39.6,5,287.7,10,530(+24),[東] 小桧山悟
10,1,1,ディアコンチェルト,牡7,57,勝浦正樹,1:43.0,大,91.0,9,464(+2),[東] 高木登
