着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,8,スカーレットカラー,牝4,54,岩田康誠,1:44.5,,6.8,4.0,472(+8),[西] 高橋亮
2,3,6,フロンテアクイーン,牝6,54,津村明秀,1:44.7,1.1/4,23.6,9.0,476(-6),[東] 国枝栄
3,8,15,ラッキーライラック,牝4,54,石橋脩,1:44.8,1/2,3.9,2.0,522(+16),[西] 松永幹夫
4,2,4,オールフォーラヴ,牝4,54,川田将雅,1:44.9,1/2,20.8,7.0,464(0),[西] 中内田充
5,7,13,クロコスミア,牝6,54,戸崎圭太,1:45.1,1.1/4,5.6,3.0,442(-2),[西] 西浦勝一
6,1,2,ディメンシオン,牝5,54,北村宏司,1:45.2,3/4,13.0,5.0,454(0),[西] 藤原英昭
7,6,12,レッドランディーニ,牝4,54,池添謙一,1:45.4,1.1/4,34.3,12.0,448(+4),[西] 石坂正
8,4,7,サトノガーネット,牝4,54,坂井瑠星,1:45.4,ハナ,46.9,13.0,440(+10),[西] 矢作芳人
9,3,5,ダノングレース,牝4,54,三浦皇成,1:45.4,アタマ,25.6,10.0,428(+4),[東] 国枝栄
10,2,3,カンタービレ,牝4,54,松岡正海,1:45.5,1/2,19.3,6.0,438(+4),[西] 角居勝彦
11,6,11,ペルソナリテ,牝6,54,丹内祐次,1:45.5,ハナ,183.7,15.0,448(+20),[東] 相沢郁
12,1,1,ジョディー,牝3,52,武藤雅,1:45.7,1.1/4,22.7,8.0,488(0),[東] 戸田博文
13,5,10,エイシンティンクル,牝6,54,勝浦正樹,1:45.8,1/2,29.7,11.0,492(-12),[西] 上村洋行
14,8,16,ランドネ,牝4,54,吉田隼人,1:46.0,1.1/4,87.1,14.0,510(+2),[西] 角居勝彦
15,7,14,プリモシーン,牝4,54,福永祐一,1:46.0,ハナ,3.6,1.0,506(+12),[東] 木村哲也
取,5,9,ソウルスターリング,牝5,55,木幡育也,,,---,,計不,[東] 藤沢和雄
