0,1,2,3
単勝,12,1130,5
複勝,12 17 18,380 210 250,5 2 3
枠連,6 - 8,980,4
馬連,12 - 17,2190,8
ワイド,12 - 17 12 - 18 17 - 18,"750 1,070 690",7 12 6
馬単,12 → 17,5860,20
三連複,12 - 17 - 18,5290,13
三連単,12 → 17 → 18,34940,91
