0,1,2,3
単勝,3,480,3
複勝,3 4 12,"230 1,500 260",3 10 5
枠連,2 - 3,5760,16
馬連,3 - 4,27040,41
ワイド,3 - 4 3 - 12 4 - 12,"5,550 630 8,140",41 8 50
馬単,3 → 4,37060,68
三連複,3 - 4 - 12,49130,103
三連単,3 → 4 → 12,254630,488
