0,1,2,3
単勝,16,420,2
複勝,16 12 5,200 790 810,2 10 11
枠連,6 - 8,990,5
馬連,12 - 16,6730,24
ワイド,12 - 16 5 - 16 5 - 12,"1,890 2,410 11,310",20 28 82
馬単,16 → 12,10160,36
三連複,5 - 12 - 16,63500,168
三連単,16 → 12 → 5,301940,787
