0,1,2,3
単勝,3,330,1
複勝,3 6 5,130 180 310,1 3 5
枠連,2 - 4,920,2
馬連,3 - 6,980,2
ワイド,3 - 6 3 - 5 5 - 6,440 670 830,2 5 7
馬単,3 → 6,1820,3
三連複,3 - 5 - 6,2920,4
三連単,3 → 6 → 5,10970,11
