着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,8,イクスプロージョン,牡4,56,和田竜二,1:44.8,,7.9,3,474(+4),[西] 杉山晴紀
2,5,10,キングストンボーイ,牡4,56,戸崎圭太,1:44.8,ハナ,8.2,4,502(0),[東] 鹿戸雄一
3,8,16,グラティアス,牡4,56,松山弘平,1:44.8,アタマ,11.6,5,498(+6),[東] 宮田敬介
4,3,6,クールキャット,牝4,55,団野大成,1:45.0,1,25.7,7,532(+7),[東] 奥村武
5,1,1,ホウオウイクセル,牝4,55,石橋脩,1:45.2,1,87.0,12,444(+16),[東] 高柳瑞樹
6,3,5,レッドサイオン,セ6,56,石川裕紀,1:45.3,3/4,237.3,18,442(+4),[東] 蛯名正義
7,2,3,ダノンマジェスティ,牡7,56,岩田望来,1:45.3,アタマ,32.8,8,492(0),[西] 音無秀孝
8,7,15,ヤマニンサンパ,牡4,56,川田将雅,1:45.3,アタマ,3.8,2,472(0),[西] 斉藤崇史
9,2,4,コスモカレンドゥラ,牡6,56,坂井瑠星,1:45.4,クビ,234.9,17,466(-12),[東] 田中博康
10,1,2,レッドフラヴィア,牝5,54,津村明秀,1:45.4,ハナ,70.0,11,518(+10),[西] 平田修
11,8,17,モンブランテソーロ,牡6,56,菅原明良,1:45.5,1/2,13.9,6,484(0),[東] 田中博康
12,6,12,プレシャスブルー,牡8,56,Ｍ．デム,1:45.5,クビ,65.1,10,434(-10),[東] 相沢郁
13,7,13,ナイママ,牡6,56,柴田大知,1:45.6,1/2,213.6,16,494(+16),[東] 武藤善則
14,8,18,ヴァンランディ,牡6,56,杉原誠人,1:45.6,ハナ,140.2,14,466(-6),[東] 武井亮
15,7,14,アスコルターレ,牡4,56,北村友一,1:45.9,1.3/4,100.1,13,450(+8),[西] 西村真幸
16,5,9,プライドランド,牡6,56,ホー,1:46.3,2.1/2,36.4,9,472(0),[西] 高野友和
17,4,7,ウインアグライア,牝4,54,武藤雅,1:46.6,1.3/4,178.9,15,480(+2),[東] 和田雄二
中,6,11,グレートマジシャン,牡4,56,福永祐一,,,2.4,1,490(+12),[東] 宮田敬介
