着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,カナリキケン,牝4,55,丹内祐次,1:52.4,,21.2,8,494(-2),[東] 竹内正洋
2,5,8,ダンツチョイス,牝7,55,荻野極,1:52.5,クビ,5.9,3,468(+6),[西] 本田優
3,8,13,アイリッシュムーン,牝4,55,富田暁,1:52.8,1.3/4,4.7,2,476(0),[東] 武井亮
4,4,5,バライロノキセキ,牝4,55,角田大和,1:53.3,3,39.9,11,478(0),[西] 中竹和也
5,3,4,ラフリッグフェル,牝5,55,岩田康誠,1:53.4,3/4,11.6,5,442(0),[西] 寺島良
6,3,3,ランスオブアース,牝4,55,泉谷楓真,1:53.4,クビ,25.7,9,488(+12),[西] 本田優
7,7,11,リアンクール,牝4,55,菱田裕二,1:53.5,クビ,3.4,1,482(-2),[西] 安田隆行
8,5,7,リファインドマナー,牝4,55,松本大輝,1:53.5,アタマ,11.8,6,458(+14),[西] 杉山佳明
9,4,6,ラボンダンス,牝5,55,西村淳也,1:53.9,2.1/2,12.1,7,500(-2),[西] 橋口慎介
10,6,10,ファーストソリスト,牝4,55,川又賢治,1:54.1,1.1/2,35.5,10,480(+6),[西] 吉村圭司
11,6,9,クインズバジル,牝4,55,松山弘平,1:54.5,2.1/2,6.2,4,464(+2),[西] 梅田智之
12,8,14,アヴァニイ,牝5,55,秋山稔樹,1:54.8,1.3/4,168.2,14,504(0),[東] 加藤征弘
13,7,12,サイモンジルバ,牝7,55,藤田菜七,1:56.1,8,156.0,13,464(+2),[東] 根本康広
14,2,2,スマートパルフェ,牝4,55,川須栄彦,1:57.3,7,75.0,12,436(+2),[西] 小林真也
