着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,ショウナンマリオ,牡5,56,西村淳也,1:51.7,,3.3,1,494(+2),[東] 加藤士津
2,4,6,ウォーロード,牡4,54,秋山稔樹,1:51.8,クビ,5.3,3,484(0),[東] 和田勇介
3,3,5,コスモセイリュウ,牡5,54,津村明秀,1:52.3,3,12.7,6,500(-12),[東] 中野栄治
4,7,13,イツカハシャチョウ,牡4,55,岩田康誠,1:52.3,クビ,14.4,7,502(0),[西] 吉田直弘
5,8,14,コスモコラッジョ,牡4,56,丹内祐次,1:52.7,2.1/2,3.9,2,508(+2),[東] 嘉藤貴行
6,6,11,マイネルタイムリー,牡4,54,武藤雅,1:52.8,クビ,31.5,9,488(-6),[東] 清水英克
7,1,1,ユースフルラヴ,牝5,51,亀田温心,1:52.8,クビ,82.5,13,438(-2),[東] 辻哲英
8,4,7,カムカム,牡8,53,川須栄彦,1:52.9,クビ,64.8,12,478(+10),[西] 浜田多実
9,8,15,メイショウシャガ,牡5,53,高倉稜,1:53.0,1/2,45.7,11,512(+2),[西] 池添兼雄
10,6,10,ダノンマヴロス,牡4,55,菱田裕二,1:53.0,アタマ,10.7,5,484(0),[東] 田中博康
11,2,2,マイネルイヴィンス,セ6,52,横山琉人,1:53.6,3.1/2,140.4,14,506(-10),[東] 清水英克
12,5,8,アポロミラクル,牡4,54,菊沢一樹,1:53.9,2,18.4,8,500(-6),[東] 菊沢隆徳
13,5,9,チェリーオリオン,牡4,53,勝浦正樹,1:54.8,5,169.3,15,490(-6),[東] 小西一男
14,7,12,サトノアポロン,セ4,54,中井裕二,1:55.7,5,39.0,10,484(-2),[西] 安田隆行
15,3,4,ワイズマンハート,牡4,54,小沢大仁,1:59.9,大,10.6,4,474(-2),[西] 松永昌博
