0,1,2,3
単勝,2,720,3
複勝,2 5 4,200 250 120,3 5 1
枠連,2 - 5,3490,13
馬連,2 - 5,2990,12
ワイド,2 - 5 2 - 4 4 - 5,980 350 540,14 2 6
馬単,2 → 5,5810,24
三連複,2 - 4 - 5,2550,7
三連単,2 → 5 → 4,24210,87
