着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,サトノダムゼル,牝4,55,Ｍ．デム,1:47.7,,3.9,2,464(+8),[東] 堀宣行
2,3,6,フィニフティ,牝5,55,岩田望来,1:47.8,1/2,63.8,14,456(+2),[西] 藤原英昭
3,2,3,オメガラヴィサン,セ5,57,北村友一,1:48.0,1.1/2,29.4,9,490(+2),[西] 安田翔伍
4,5,9,スパイラルダイブ,牡6,57,戸崎圭太,1:48.1,3/4,8.9,3,446(+2),[東] 古賀慎明
5,8,17,シュリ,牡4,57,川田将雅,1:48.3,1,2.9,1,506(+2),[西] 池江泰寿
6,4,7,スズカフューラー,牡6,57,鮫島克駿,1:48.4,1/2,218.9,18,426(-8),[西] 西橋豊治
7,6,12,サヴォワールエメ,牝4,55,小崎綾也,1:48.5,3/4,105.5,17,452(+2),[西] 友道康夫
8,1,2,リンディーホップ,牝5,55,内田博幸,1:48.6,1/2,41.1,12,468(-6),[東] 金成貴史
9,6,11,ワンダープチュック,牡6,57,幸英明,1:48.6,クビ,22.4,8,508(-12),[西] 河内洋
10,5,10,ハンターバレー,牡4,57,丸田恭介,1:48.9,1.1/2,35.8,11,484(-4),[東] 宗像義忠
11,3,5,ローズテソーロ,牝4,55,三浦皇成,1:48.9,クビ,13.9,6,460(+18),[東] 栗田徹
12,7,13,アルティマリガーレ,牝4,55,和田竜二,1:49.2,1.3/4,10.2,4,442(-4),[西] 佐々木晶
13,7,15,レッドベルローズ,牝5,55,武藤雅,1:49.3,3/4,47.7,13,482(+22),[東] 鹿戸雄一
14,8,16,オーシャンビュー,牡7,57,嘉藤貴行,1:49.4,1/2,89.9,15,460(+4),[東] 伊藤伸一
15,2,4,コスモカレンドゥラ,牡4,57,柴田大知,1:49.5,クビ,11.7,5,452(0),[東] 田中博康
16,4,8,ボーダーオブライフ,セ6,57,伊藤工真,1:49.9,2.1/2,97.8,16,496(-2),[東] 金成貴史
17,8,18,メサルティム,牝5,55,岩田康誠,1:50.0,3/4,30.5,10,448(-8),[西] 荒川義之
18,7,14,エクセランフィーユ,牝4,55,北村宏司,1:50.2,1.1/4,18.3,7,426(+4),[東] 木村哲也
