着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,17,ブラヴァス,牡4,56,福永祐一,1:59.9,,5.0,2,490(-2),[西] 友道康夫
2,3,5,ジナンボー,牡5,56,Ｍ．デム,1:59.9,アタマ,7.8,3,486(-6),[東] 堀宣行
3,8,16,サンレイポケット,牡5,54,荻野極,1:59.9,クビ,9.9,5,476(-4),[西] 高橋義忠
4,4,8,サトノガーネット,牝5,55,坂井瑠星,2:00.0,1/2,18.5,8,440(-2),[西] 矢作芳人
5,2,4,サトノダムゼル,牝4,53,岩田康誠,2:00.2,1,12.7,7,454(-10),[東] 堀宣行
6,7,14,カデナ,牡6,58,鮫島克駿,2:00.2,アタマ,11.8,6,476(-10),[西] 中竹和也
7,2,3,ピースワンパラディ,牡4,55,池添謙一,2:00.4,1.1/4,7.9,4,466(+4),[東] 大竹正博
8,5,10,ウインガナドル,牡6,55,三浦皇成,2:00.4,ハナ,28.2,12,462(+2),[東] 上原博之
9,7,13,ゴールドギア,牡5,53,武藤雅,2:00.4,クビ,23.4,10,480(0),[東] 伊藤圭三
10,6,11,ワーケア,牡3,53,ルメール,2:00.6,1.1/4,4.3,1,492(+2),[東] 手塚貴久
11,7,15,リープフラウミルヒ,牝5,53,津村明秀,2:00.6,クビ,75.8,15,428(+4),[東] 相沢郁
12,5,9,アイスストーム,牡5,56,柴田大知,2:00.7,1/2,35.9,13,516(-10),[西] 吉村圭司
13,8,18,サトノクロニクル,牡6,56,藤井勘一,2:00.7,クビ,70.1,14,476(+4),[西] 池江泰寿
14,4,7,アールスター,牡5,56,長岡禎仁,2:00.8,1/2,25.2,11,512(-6),[西] 杉山晴紀
15,1,1,インビジブルレイズ,牡6,56,北村宏司,2:01.2,2.1/2,80.8,16,480(+14),[西] 吉村圭司
16,1,2,アイスバブル,牡5,55,戸崎圭太,2:01.4,1.1/4,22.7,9,450(-8),[西] 池江泰寿
17,3,6,メートルダール,牡7,56,丸山元気,2:01.5,3/4,87.6,17,482(+2),[東] 戸田博文
18,6,12,プレシャスブルー,牡6,54,石橋脩,2:01.7,1.1/2,94.6,18,426(-4),[東] 相沢郁
