着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,エムオーグリッタ,牡6,55,津村明秀,1:51.5,,9.5,5,506(+2),[東] 古賀慎明
2,8,14,フクサンローズ,牝6,51,小林凌大,1:51.5,クビ,11.0,6,454(-8),[東] 小西一男
3,3,5,トワイライトタイム,牡5,54,荻野極,1:51.5,ハナ,35.0,12,474(-2),[西] 五十嵐忠
4,5,9,ニューモニュメント,牡4,55,三浦皇成,1:51.6,クビ,4.6,2,488(+6),[西] 小崎憲
5,4,6,サトノディード,セ5,54,北村宏司,1:51.7,1/2,38.7,13,504(+6),[東] 国枝栄
6,3,4,スペクター,牝6,52,福永祐一,1:51.7,ハナ,7.6,4,510(-10),[西] 笹田和秀
7,2,3,ジェミニズ,牡6,54,丸田恭介,1:51.7,アタマ,17.1,8,514(0),[西] 新谷功一
8,8,15,グランデストラーダ,牝4,52,池添謙一,1:51.9,1.1/2,4.0,1,494(+4),[西] 上村洋行
9,7,13,パンコミード,牡5,54,岩田康誠,1:52.1,1.1/4,27.7,10,532(+6),[西] 角居勝彦
10,1,1,ウインネプチューン,牡5,55,Ｍ．デム,1:52.4,1.1/2,7.3,3,498(-10),[西] 飯田雄三
11,5,8,エクスパートラン,牡5,55,藤井勘一,1:52.6,1.1/2,23.0,9,464(+2),[西] 小崎憲
12,4,7,アニエーゼ,牝5,52,木幡育也,1:52.8,3/4,52.8,14,470(-6),[西] 高橋康之
13,7,12,エンダウメント,牡4,55,鮫島克駿,1:53.0,1.1/4,34.0,11,516(-6),[西] 角田晃一
14,6,10,グランソヴァール,牡4,55,戸崎圭太,1:53.5,3,12.9,7,520(+6),[東] 尾関知人
15,6,11,スターライトブルー,牡6,53,吉田豊,1:54.9,9,105.8,15,504(0),[東] 戸田博文
