着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,カテドラル,牡4,56,福永祐一,1:21.2,,7.3,4,482(-6),[西] 池添学
2,8,17,ストーミーシー,牡7,58,田辺裕信,1:21.2,アタマ,12.9,7,554(+16),[東] 斎藤誠
3,8,18,プールヴィル,牝4,56,秋山真一,1:21.2,アタマ,11.0,6,432(-8),[西] 庄野靖志
4,2,4,レインボーフラッグ,牡7,56,小崎綾也,1:21.2,ハナ,29.0,12,466(-2),[西] 小崎憲
5,8,16,プリンスリターン,牡3,53,原田和真,1:21.3,3/4,9.8,5,456(+4),[西] 加用正
6,3,6,アンコールプリュ,牝5,54,北村宏司,1:21.4,クビ,26.3,10,454(+10),[西] 友道康夫
7,4,8,ナランフレグ,牡4,56,丸田恭介,1:21.4,ハナ,6.7,2,482(0),[東] 宗像義忠
8,7,15,ラヴィングアンサー,牡6,57,吉田豊,1:21.5,1/2,7.1,3,500(+4),[西] 石坂正
9,6,11,フロンティア,牡5,56,岩田望来,1:21.5,クビ,64.4,15,464(-16),[西] 中内田充
10,1,2,レッドレグナント,牝5,54,武藤雅,1:21.6,クビ,52.3,14,490(+10),[東] 大竹正博
11,3,5,ハーレムライン,牝5,55,Ｍ．デム,1:21.6,クビ,27.9,11,474(-6),[東] 田中清隆
12,7,14,アリンナ,牝6,54,斎藤新,1:21.9,1.1/2,102.5,16,444(0),[東] 上原博之
13,1,1,ワンアフター,牡7,56,菅原明良,1:21.9,クビ,113.6,18,474(-2),[東] 武市康男
14,5,9,アバルラータ,牝6,54,三浦皇成,1:22.0,クビ,32.4,13,458(+4),[西] 鮫島一歩
15,4,7,ショウナンライズ,牡7,57,丸山元気,1:22.0,クビ,105.3,17,464(-2),[東] 上原博之
16,5,10,アビーム,牝5,54,戸崎圭太,1:22.2,1,4.1,1,472(-2),[東] 加藤征弘
17,2,3,グランドボヌール,牡6,57,石橋脩,1:22.8,3.1/2,20.2,9,484(-4),[西] 鈴木孝志
18,6,12,アンリミット,牝5,54,城戸義政,1:25.4,大,15.5,8,496(+8),[西] 清水久詞
