着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,18,ヒロイックアゲン,牝6,54,荻野極,0:55.7,,4.2,2,494(-2),[東] 加藤和宏
2,8,17,カッパツハッチ,牝5,54,吉田隼人,0:56.0,2,5.1,3,476(+2),[東] 矢野英一
3,7,14,ファストアズエバー,牝4,54,鮫島良太,0:56.7,4,30.6,8,476(-2),[西] 牧浦充徳
4,7,15,ゲンキチハヤブサ,セ8,56,小崎綾也,0:56.9,1.1/4,44.7,11,486(-2),[西] 川村禎彦
5,1,2,ジョーマンデリン,牝4,54,菱田裕二,0:56.9,ハナ,15.8,7,490(+8),[西] 清水久詞
6,3,6,ビリーバー,牝5,54,杉原誠人,0:57.0,クビ,9.6,4,464(-2),[東] 石毛善彦
7,2,3,ヤマカツマーメイド,牝3,52,斎藤新,0:57.1,3/4,37.1,10,476(-4),[西] 池添兼雄
8,7,13,ダイメイプリンセス,牝7,59,横山武史,0:57.1,ハナ,10.9,5,504(0),[西] 森田直行
9,4,8,ウインゼノビア,牝4,54,丹内祐次,0:57.3,1.1/4,133.0,17,482(-2),[東] 青木孝文
10,2,4,メイショウカズヒメ,牝6,54,西村淳也,0:57.7,2,69.6,13,498(-6),[西] 南井克巳
11,6,12,クールティアラ,牝4,54,菅原明良,0:57.8,1/2,55.2,12,468(-2),[東] 矢野英一
12,3,5,ショウナンマッシブ,牡6,56,柴山雄一,0:57.8,クビ,309.2,18,470(-10),[東] 田中剛
13,5,9,カイザーメランジェ,牡5,58,亀田温心,0:57.9,1/2,115.7,16,486(-2),[東] 中野栄治
14,6,11,ミキノドラマー,牡7,56,菊沢一樹,0:58.0,クビ,34.2,9,492(+10),[東] 南田美知
15,8,16,ボーンスキルフル,牝5,54,蛯名正義,0:58.0,アタマ,3.4,1,468(+10),[西] 牧浦充徳
16,4,7,エレナアヴァンティ,牝3,52,丸田恭介,0:58.6,3.1/2,78.1,15,458(+4),[東] 宗像義忠
17,1,1,イエローマリンバ,牝5,54,鮫島克駿,0:58.9,2,70.6,14,448(-2),[西] 河内洋
18,5,10,ハクアイブラック,牡3,54,藤田菜七,0:59.2,1.3/4,12.7,6,528(+22),[西] 松永昌博
