着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,マキシマムドパリ,牝3,53,武豊,1:47.9,,1.6,1,456(-4),[西] 松元茂樹
2,7,8,ナムラアン,牝3,53,幸英明,1:47.9,クビ,9.1,3,468(+8),[西] 福島信晴
3,7,9,ティーエスクライ,牝3,53,和田竜二,1:48.1,1,16.1,5,458(+4),[西] 岩元市三
4,5,5,リーサルウェポン,牝4,55,川田将雅,1:48.1,ハナ,5.4,2,434(0),[西] 荒川義之
5,6,7,ティアーモ,牝5,55,Ｍ．デム,1:48.4,1.3/4,17.4,7,458(+8),[西] 藤岡健一
6,3,3,レッドジゼル,牝5,55,シュタル,1:48.4,クビ,31.0,9,462(-2),[西] 笹田和秀
7,2,2,レネットグルーヴ,牝5,55,松山弘平,1:48.5,クビ,25.7,8,424(-4),[西] 池添学
8,4,4,アカネイロ,牝4,55,浜中俊,1:48.5,クビ,9.1,4,486(-4),[西] 清水久詞
9,1,1,クリノハッチャン,牝4,55,川須栄彦,1:48.8,1.3/4,134.3,10,456(-4),[東] 高市圭二
10,6,6,レッドオーラム,牝4,55,岩田康誠,1:48.9,1/2,16.9,6,490(+10),[西] 橋口弘次
11,8,11,ナオミノユメ,牝6,55,荻野琢真,1:49.0,3/4,291.5,11,450(+8),[西] 池添学
